vendor,query_date,timestamp,load_kw,solar_pv_kw,battery_kw,grid_kw,device_id
growatt,2025-09-23,2025-09-23T07:25:09,0.29,0.15,-0.14,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:26:09,0.29,0.15,-0.14,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:27:09,0.29,0.15,-0.14,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:28:09,0.3,0.16,-0.14,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:29:09,0.31,0.17,-0.14,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:30:09,0.31,0.17,-0.14,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:31:09,1.38,0.17,-1.22,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:32:09,1.39,0.16,-1.2203,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:33:09,0.35,0.17,-0.18,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:34:09,0.32,0.17,-0.15,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:35:09,0.32,0.17,-0.15,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:36:09,0.31,0.18,-0.13,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:37:09,0.31,0.18,-0.13,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:38:09,0.31,0.18,-0.13,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:39:09,3.47,0.19,-3.28,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:40:09,3.46,0.19,-3.28,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:41:09,3.47,0.19,-3.28,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:42:09,0.31,0.18,-0.13,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:43:09,0.32,0.18,-0.13,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:44:09,0.31,0.18,-0.13,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:45:09,0.32,0.19,-0.13,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:46:09,0.31,0.18,-0.135,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:47:09,0.31,0.18,-0.13,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:48:09,0.31,0.18,-0.13,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:49:09,0.32,0.19,-0.13,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:50:09,0.32,0.18,-0.13,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:51:09,0.32,0.19,-0.13,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:52:09,0.32,0.19,-0.13,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:53:09,0.32,0.19,-0.13,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:54:09,0.33,0.19,-0.13,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:55:09,0.32,0.2,-0.13,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:56:09,0.32,0.19,-0.13,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:57:09,0.32,0.19,-0.13,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:58:09,0.32,0.19,-0.13,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:59:09,0.32,0.19,-0.13,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:00:09,0.32,0.19,-0.13,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:01:09,0.32,0.19,-0.13,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:02:09,0.32,0.19,-0.13,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:03:09,0.26,0.19,-0.06,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:04:09,0.25,0.19,-0.06,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:05:09,0.25,0.2,-0.06,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:06:09,0.26,0.2,-0.06,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:07:09,0.26,0.2,-0.06,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:08:09,0.26,0.2,-0.06,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:09:09,0.2,0.2,0.0,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:10:09,0.2,0.2,0.0,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:11:09,0.2,0.2,0.0,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:12:09,0.21,0.21,0.0,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:13:09,0.21,0.21,0.0,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:14:09,0.22,0.22,0.0,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:15:09,0.22,0.22,0.0,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:16:09,0.23,0.23,0.0,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:17:09,0.18,0.23,0.05,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:18:09,0.19,0.24,0.05,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:19:09,0.2,0.25,0.05,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:20:09,0.19,0.26,0.0768,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:21:09,0.19,0.26,0.07,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:22:09,0.2,0.27,0.0768,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:23:09,0.17,0.27,0.1,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:24:09,0.17,0.27,0.1,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:25:09,0.17,0.27,0.1,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:26:09,0.17,0.27,0.1,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:27:09,0.18,0.28,0.1,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:28:09,0.18,0.28,0.1022,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:29:09,0.17,0.29,0.12,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:30:09,0.18,0.3,0.12,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:31:09,0.17,0.32,0.15,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:32:09,0.17,0.34,0.17,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:33:09,0.16,0.36,0.2,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:34:09,0.16,0.38,0.2282,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:35:09,0.16,0.41,0.25,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:36:09,0.16,0.43,0.2797,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:37:09,0.15,0.45,0.3,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:38:09,0.15,0.48,0.3302,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:39:09,0.16,0.51,0.35,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:40:09,0.15,0.53,0.38,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:41:09,0.18,0.56,0.38,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:42:09,0.18,0.58,0.4073,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:43:09,0.17,0.6,0.43,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:44:09,0.17,0.62,0.45,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:45:09,0.18,0.64,0.45,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:46:09,0.17,0.65,0.48,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:47:09,0.18,0.66,0.48,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:48:09,0.18,0.68,0.5,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:49:09,0.2,0.7,0.5087,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:50:09,0.23,0.7,0.47,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:51:09,0.25,0.71,0.47,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:52:09,0.22,0.71,0.4952,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:53:09,0.24,0.73,0.4953,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:54:09,0.23,0.75,0.52,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:55:09,0.24,0.76,0.52,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:56:09,0.24,0.78,0.54,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:57:09,0.19,0.78,0.59,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:58:09,0.23,0.82,0.59,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T08:59:09,0.26,0.85,0.59,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:00:09,0.19,0.83,0.64,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:01:09,0.26,0.9,0.6489,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:02:09,0.19,0.82,0.64,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:03:09,0.21,0.78,0.62,0.05,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:04:09,0.22,0.97,0.7,-0.06,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:05:09,0.18,1.03,0.85,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:06:09,0.17,0.81,0.64,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:07:09,0.17,0.84,0.67,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:08:09,0.18,0.8,0.62,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:09:09,0.2,0.75,0.55,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:10:09,0.22,1.19,0.96,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:11:09,0.31,1.24,0.9385,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:12:09,0.23,1.28,1.05,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:13:09,0.23,0.95,0.72,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:14:09,0.32,1.18,0.86,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:15:09,0.26,1.1,0.88,0.05,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:16:09,0.33,1.57,1.24,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:17:09,0.3,1.57,1.27,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:18:09,0.29,1.56,1.27,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:19:09,0.32,1.59,1.2723,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:20:09,0.34,1.61,1.27,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:21:09,0.32,1.61,1.29,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:22:09,0.33,1.62,1.29,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:23:09,0.34,1.64,1.2974,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:24:09,0.32,1.64,1.32,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:25:09,0.28,1.62,1.3485999999999998,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:26:09,0.32,1.68,1.37,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:27:09,0.32,1.72,1.4,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:28:09,0.32,1.74,1.42,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:29:09,0.32,1.77,1.45,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:30:09,0.34,1.79,1.45,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:31:09,0.36,1.81,1.4515,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:32:09,0.38,1.85,1.47,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:33:09,0.39,1.86,1.47,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:34:09,0.39,1.89,1.5,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:35:09,0.39,1.91,1.52,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:36:09,0.36,1.92,1.55,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:37:09,0.38,1.95,1.5796,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:38:09,0.41,2.01,1.6,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:39:09,0.39,2.04,1.65,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:40:09,0.38,2.06,1.68,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:41:09,0.36,2.09,1.73,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:42:09,0.39,2.16,1.7602,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:43:09,0.36,1.94,1.6277000000000001,0.05,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:44:09,0.37,2.23,1.6,-0.25,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:45:09,0.31,1.43,1.11,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:46:09,0.3,1.64,1.17,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:47:09,0.35,1.5,1.1,-0.06,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:48:09,0.39,1.6,1.22,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:49:09,0.46,2.39,1.93,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:50:09,0.41,2.34,1.93,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:51:09,0.45,2.37,1.92,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:52:09,0.38,2.2,1.83,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:53:09,0.4,2.03,1.63,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:54:09,0.37,1.91,1.5,-0.05,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:55:09,0.32,1.86,1.54,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:56:09,0.3,1.76,1.45,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:57:09,0.33,1.51,1.2364000000000002,0.05,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:58:09,0.32,1.22,0.95,0.05,EGM7F5T043
growatt,2025-09-23,2025-09-23T09:59:09,0.3,1.22,0.92,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:00:09,0.28,1.18,0.9,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:01:09,0.37,1.35,0.98,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:02:09,0.28,1.31,1.03,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:03:09,0.4,1.22,0.82,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:04:09,0.39,1.21,0.82,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:05:09,0.65,1.26,0.61,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:06:09,0.66,1.43,0.79,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:07:09,0.37,1.48,1.11,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:08:09,0.47,2.08,1.61,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:09:09,0.36,1.41,1.0592000000000001,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:10:09,0.35,1.5,1.15,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:11:09,0.39,2.02,1.63,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:12:09,0.37,1.39,1.03,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:13:09,0.35,1.28,0.93,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:14:09,0.34,1.21,0.8791,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:15:09,0.38,1.21,0.85,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:16:09,0.34,1.19,0.8531,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:17:09,0.38,1.23,0.8531,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:18:09,0.38,1.44,1.06,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:19:09,0.35,1.49,1.14,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:20:09,0.34,1.29,0.95,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:21:09,0.4,1.52,1.18,0.06,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:22:09,0.34,1.41,1.0727,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:23:09,0.4,1.52,1.37,-0.05,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:24:09,0.42,2.07,1.7,0.05,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:25:09,0.41,1.82,1.41,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:26:09,0.41,1.87,1.46,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:27:09,1.52,1.47,-0.05,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:28:09,1.5,1.32,-0.18,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:29:09,1.51,1.28,-0.23,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:30:09,1.4,1.4,0.0,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:31:09,1.47,1.9,0.49110000000000004,0.07,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:32:09,4.5,2.29,-1.64,0.58,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:33:09,4.5,2.8,-1.13,0.58,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:34:09,4.52,2.05,-1.91,0.57,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:35:09,1.48,1.92,-1.01,-1.45,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:36:09,1.47,2.41,0.95,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:37:09,1.45,1.64,0.25,0.06,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:38:09,4.53,1.96,-2.0,0.57,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:39:09,4.54,1.68,-2.24,0.57,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:40:09,4.54,1.81,-2.16,0.57,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:41:09,1.45,1.64,0.19,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:42:09,1.41,1.41,0.0,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:43:09,1.3,1.3,0.0,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:44:09,1.37,1.43,0.17,0.05,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:45:09,1.28,1.28,0.0,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:46:09,0.37,2.33,1.92,-0.06,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:47:09,0.39,2.52,2.13,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:48:09,0.32,1.61,1.07,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:49:09,0.26,1.4,1.07,-0.07,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:50:09,0.27,1.17,0.91,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:51:09,0.27,0.9,0.63,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:52:09,0.26,1.04,0.79,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:53:09,0.31,1.1,0.79,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:54:09,0.29,1.65,1.41,0.05,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:55:09,2.3,2.62,0.32,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:56:09,2.2,2.46,0.22,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:57:09,2.39,2.62,0.23,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:58:09,5.32,2.2,-1.71,1.4,EGM7F5T043
growatt,2025-09-23,2025-09-23T10:59:09,5.21,1.44,-2.55,1.22,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:00:09,5.39,1.34,-2.67,1.38,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:01:09,2.38,1.75,-0.63,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:02:09,0.45,1.76,1.3180999999999998,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:03:09,0.46,2.11,1.7313,0.1,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:04:09,0.53,2.36,1.83,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:05:09,0.4,1.72,1.37,0.07,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:06:09,0.42,1.24,0.88,0.06,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:07:09,0.27,1.05,0.7218,-0.06,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:08:09,0.33,1.26,0.92,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:09:09,0.38,2.05,1.6743,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:10:09,0.83,1.51,1.0,0.33,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:11:09,0.44,2.47,2.02,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:12:09,0.61,2.53,1.85,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:13:09,0.46,2.42,1.9641,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:14:09,0.57,2.47,1.9,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:15:09,0.71,2.49,1.9,0.12,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:16:09,0.7,2.51,2.07,0.27,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:17:09,0.45,2.5,2.05,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:18:09,0.43,2.51,2.08,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:19:09,0.51,2.53,2.02,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:20:09,0.47,2.53,2.06,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:21:09,0.5,2.54,2.04,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:22:09,0.54,2.47,1.93,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:23:09,0.4,2.61,2.2011999999999996,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:24:09,0.38,2.63,2.25,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:25:09,0.37,2.7,2.334,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:26:09,0.38,2.76,2.41,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:27:09,0.37,2.83,2.46,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:28:09,0.37,2.83,2.46,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:29:09,0.37,2.83,2.46,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:30:09,0.39,2.85,2.46,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:31:09,0.29,2.58,2.28,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:32:09,0.39,2.89,2.5,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:33:09,0.37,2.9,2.53,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:34:09,0.36,2.81,2.45,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:35:09,0.33,2.78,2.45,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:36:09,0.35,2.78,2.42,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:37:09,0.37,2.76,2.3975,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:38:09,0.31,2.66,2.35,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:39:09,0.34,2.82,2.49,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:40:09,0.39,2.84,2.37,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:41:09,0.36,2.83,2.47,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:42:09,0.19,0.85,0.82,0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:43:09,0.37,2.65,2.28,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:44:09,0.24,2.19,1.73,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:45:09,0.29,1.92,1.63,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:46:09,0.35,2.31,1.96,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:47:09,0.31,2.13,1.82,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:48:09,0.36,2.86,2.5,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:49:09,0.34,2.68,2.39,0.05,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:50:09,0.34,2.66,2.25,-0.05,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:51:09,0.29,2.51,2.22,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:52:09,0.38,2.82,2.44,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:53:09,0.38,2.9,2.52,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:54:09,0.37,2.92,2.5518,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:55:09,0.35,2.86,2.51,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:56:09,0.36,2.5,2.15,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:57:09,0.27,2.3,2.0294,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:58:09,0.28,2.23,1.94,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T11:59:09,0.34,2.21,1.88,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T12:00:09,0.38,2.22,1.8477999999999999,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T12:01:09,0.39,2.08,1.81,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T12:02:09,0.34,2.18,1.84,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T12:03:09,0.34,2.2,1.86,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T12:04:09,0.36,2.17,1.81,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T12:05:09,0.34,2.15,1.8177,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T12:06:09,0.34,2.0,1.7087,0.05,EGM7F5T043
